Date,Year,Competition,CompetitionSet,Comp.SetDetail,Sport,Discipline,Gender,Class,Phase,Rank,Medal,Team Members,Person/Team,Person,Person First Name,Person Last Name,PersonGender,Team,Nationality,DoB,YoB,Age (days),Age,Country,Country Code,Continent,Result,Sec/Mtr/Pts,Host City,Host Country,Host Continent,# Participants,# Countries,# Continents,World Ranking,Rank Within Country,Is Olympic Discipline
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Middleweight,Men,Seniors,,5,,No,"Stefan Haertel (GER, 06 Feb 1988)",Stefan Haertel,Stefan,Haertel,Men,Germany,GER,06-Feb-88,,25-123,25,Germany,GER,Europe,,0,Minsk,Belarus,Europe,23,22,1,11,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Middleweight,Men,Seniors,,5,,No,Maxim Gazizov (RUS),Maxim Gazizov,Maxim,Gazizov,Men,Russia,RUS,,,,,Russia,RUS,Europe,,0,Minsk,Belarus,Europe,23,22,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Middleweight,Men,Seniors,,5,,No,"Aleksandar Drenovak (SRB, 30 Dec 1983)",Aleksandar Drenovak,Aleksandar,Drenovak,Men,Serbia,SRB,30-Dec-83,,29-161,29,Serbia,SRB,Europe,,0,Minsk,Belarus,Europe,23,22,1,12,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Middleweight,Men,Seniors,,9,,No,"Sanjin Pol Vrgoc (CRO, 19 Aug 1985)",Sanjin Pol Vrgoc,Sanjin,Pol Vrgoc,Men,Croatia,CRO,19-Aug-85,,27-294,27,Croatia,CRO,Europe,,0,Minsk,Belarus,Europe,23,22,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Middleweight,Men,Seniors,,9,,No,"Aston Brown (SCO, 22 Mar 1991)",Aston Brown,Aston,Brown,Men,Scotland,SCO,22-Mar-91,,22-079,22,Great Britain,GBR,Europe,,0,Minsk,Belarus,Europe,23,22,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Middleweight,Men,Seniors,,9,,No,"Erol Ozkan (TUR, 06 Aug 1989)",Erol Ozkan,Erol,Ozkan,Men,Turkey,TUR,06-Aug-89,,23-307,23,Turkey,TUR,Europe,,0,Minsk,Belarus,Europe,23,22,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Middleweight,Men,Seniors,,9,,No,"Jaba Khocitashvili (GEO, 23 Jul 1990)",Jaba Khocitashvili,Jaba,Khocitashvili,Men,Georgia,GEO,23-Jul-90,,22-321,22,Georgia,GEO,Europe,,0,Minsk,Belarus,Europe,23,22,1,18,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Middleweight,Men,Seniors,,9,,No,"Arbi Chakaev (AUT, 13 Oct 1990)",Arbi Chakaev,Arbi,Chakaev,Men,Austria,AUT,13-Oct-90,,22-239,22,Austria,AUT,Europe,,0,Minsk,Belarus,Europe,23,22,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Middleweight,Men,Seniors,,9,,No,"Anthony Fowler (ENG, 10 Mar 1991)",Anthony Fowler,Anthony,Fowler,Men,England,ENG,10-Mar-91,,22-091,22,Great Britain,GBR,Europe,,0,Minsk,Belarus,Europe,23,22,1,,2,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Middleweight,Men,Seniors,,9,,No,"Arman Hovhikyan (ARM, 27 Jan 1988)",Arman Hovhikyan,Arman,Hovhikyan,Men,Armenia,ARM,27-Jan-88,,25-133,25,Armenia,ARM,Europe,,0,Minsk,Belarus,Europe,23,22,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Middleweight,Men,Seniors,,9,,No,"Victor Carapcevschii (MDA, 27 Jun 1992)",Victor Carapcevschii,Victor,Carapcevschii,Men,Moldova,MDA,27-Jun-92,,20-347,20,Moldova,MDA,Europe,,0,Minsk,Belarus,Europe,23,22,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Middleweight,Men,Seniors,,17,,No,"Artem Masliy (ISR, 10 Sep 1987)",Artem Masliy,Artem,Masliy,Men,Israel,ISR,10-Sep-87,,25-272,25,Israel,ISR,Europe,,0,Minsk,Belarus,Europe,23,22,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Middleweight,Men,Seniors,,17,,No,"Kaupo Arro (EST, 16 May 1989)",Kaupo Arro,Kaupo,Arro,Men,Estonia,EST,16-May-89,,24-024,24,Estonia,EST,Europe,,0,Minsk,Belarus,Europe,23,22,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Middleweight,Men,Seniors,,17,,No,"Henri Kekalainen (FIN, 06 Jan 1992)",Henri Kekalainen,Henri,Kekalainen,Men,Finland,FIN,06-Jan-92,,21-154,21,Finland,FIN,Europe,,0,Minsk,Belarus,Europe,23,22,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Middleweight,Men,Seniors,,17,,No,"Aljaz Venko (SLO, 24 Jul 1993)",Aljaz Venko,Aljaz,Venko,Men,Slovenia,SLO,24-Jul-93,,19-320,19,Slovenia,SLO,Europe,,0,Minsk,Belarus,Europe,23,22,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Middleweight,Men,Seniors,,17,,No,Patrik Hejl (CZE),Patrik Hejl,Patrik,Hejl,Men,Czech Republic,CZE,,,,,Czech Republic,CZE,Europe,,0,Minsk,Belarus,Europe,23,22,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Middleweight,Men,Seniors,,17,,No,"Ireneusz Zakrzewski (POL, 28 Aug 1992)",Ireneusz Zakrzewski,Ireneusz,Zakrzewski,Men,Poland,POL,28-Aug-92,,20-285,20,Poland,POL,Europe,,0,Minsk,Belarus,Europe,23,22,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Middleweight,Men,Seniors,,17,,No,"Elnur Suleymanov (AZE, 27 Sep 1992)",Elnur Suleymanov,Elnur,Suleymanov,Men,Azerbaijan,AZE,27-Sep-92,,20-255,20,Azerbaijan,AZE,Europe,,0,Minsk,Belarus,Europe,23,22,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Super Heavyweight,Men,Seniors,,1,G,No,"Magomedrasul Majidov (RUS, 27 Sep 1986)",Magomedrasul Majidov,Magomedrasul,Majidov,Men,Azerbaijan,RUS,27-Sep-86,,26-255,26,Azerbaijan,AZE,Europe,,0,Minsk,Belarus,Europe,14,14,1,3,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Super Heavyweight,Men,Seniors,,2,S,No,"Sergey Kuzmin (RUS, 24 Jun 1987)",Sergey Kuzmin,Sergey,Kuzmin,Men,Russia,RUS,24-Jun-87,,25-350,25,Russia,RUS,Europe,,0,Minsk,Belarus,Europe,14,14,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Super Heavyweight,Men,Seniors,,3,B,No,"Viktor Zuyev (BLR, 22 May 1983)",Viktor Zuyev,Viktor,Zuyev,Men,Belarus,BLR,22-May-83,,30-018,30,Belarus,BLR,Europe,,0,Minsk,Belarus,Europe,14,14,1,16,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Super Heavyweight,Men,Seniors,,3,B,No,"Joseph Joyce (ENG, 19 Sep 1985)",Joseph Joyce,Joseph,Joyce,Men,England,ENG,19-Sep-85,,27-263,27,Great Britain,GBR,Europe,,0,Minsk,Belarus,Europe,14,14,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Super Heavyweight,Men,Seniors,,5,,No,"Erik Pfeifer (GER, 22 Jan 1987)",Erik Pfeifer,Erik,Pfeifer,Men,Germany,GER,22-Jan-87,,26-138,26,Germany,GER,Europe,,0,Minsk,Belarus,Europe,14,14,1,8,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Super Heavyweight,Men,Seniors,,5,,No,"Iegor Plevako (UKR, 08 Oct 1990)",Iegor Plevako,Iegor,Plevako,Men,Ukraine,UKR,08-Oct-90,,22-244,22,Ukraine,UKR,Europe,,0,Minsk,Belarus,Europe,14,14,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Super Heavyweight,Men,Seniors,,5,,No,"Mihai Nistor (ROU, 05 Nov 1990)",Mihai Nistor,Mihai,Nistor,Men,Romania,ROU,05-Nov-90,,22-216,22,Romania,ROU,Europe,,0,Minsk,Belarus,Europe,14,14,1,12,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Super Heavyweight,Men,Seniors,,5,,No,"Mikheil Bakhtidze (GEO, 23 Sep 1988)",Mikheil Bakhtidze,Mikheil,Bakhtidze,Men,Georgia,GEO,23-Sep-88,,24-259,24,Georgia,GEO,Europe,,0,Minsk,Belarus,Europe,14,14,1,10,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Super Heavyweight,Men,Seniors,,9,,No,"Con Sheehan (IRL, 03 Mar 1989)",Con Sheehan,Con,Sheehan,Men,Ireland,IRL,03-Mar-89,,24-098,24,Ireland,IRL,Europe,,0,Minsk,Belarus,Europe,14,14,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Super Heavyweight,Men,Seniors,,9,,No,"Milutin Stankovic (SRB, 06 Jan 1990)",Milutin Stankovic,Milutin,Stankovic,Men,Serbia,SRB,06-Jan-90,,23-154,23,Serbia,SRB,Europe,,0,Minsk,Belarus,Europe,14,14,1,18,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Super Heavyweight,Men,Seniors,,9,,No,"Marko Radonjic (MNE, 05 May 1990)",Marko Radonjic,Marko,Radonjic,Men,Montenegro,MNE,05-May-90,,23-035,23,Montenegro,MNE,Europe,,0,Minsk,Belarus,Europe,14,14,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Super Heavyweight,Men,Seniors,,9,,No,Szabolcs Deel (HUN),Szabolcs Deel,Szabolcs,Deel,Men,Hungary,HUN,,,,,Hungary,HUN,Europe,,0,Minsk,Belarus,Europe,14,14,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Super Heavyweight,Men,Seniors,,9,,No,"Yusuf Acik (TUR, 20 Apr 1992)",Yusuf Acik,Yusuf,Acik,Men,Turkey,TUR,20-Apr-92,,21-050,21,Turkey,TUR,Europe,,0,Minsk,Belarus,Europe,14,14,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Super Heavyweight,Men,Seniors,,9,,No,"Aleksei Zavatin (MDA, 29 Mar 1987)",Aleksei Zavatin,Aleksei,Zavatin,Men,Moldova,MDA,29-Mar-87,,26-072,26,Moldova,MDA,Europe,,0,Minsk,Belarus,Europe,14,14,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,1,G,No,"Alexandr Besputin (RUS, 26 Apr 1991)",Alexandr Besputin,Alexandr,Besputin,Men,Russia,RUS,26-Apr-91,,22-044,22,Russia,RUS,Europe,,0,Minsk,Belarus,Europe,26,26,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,2,S,No,"Arajik Marutjan (GER, 15 Aug 1992)",Arajik Marutjan,Arajik,Marutjan,Men,Germany,GER,15-Aug-92,,20-298,20,Germany,GER,Europe,,0,Minsk,Belarus,Europe,26,26,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,3,B,No,Bogdan Shelestyuk (UKR),Bogdan Shelestyuk,Bogdan,Shelestyuk,Men,Ukraine,UKR,,,,,Ukraine,UKR,Europe,,0,Minsk,Belarus,Europe,26,26,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,3,B,No,"Pavel Kastramin (BLR, 12 Jul 1991)",Pavel Kastramin,Pavel,Kastramin,Men,Belarus,BLR,12-Jul-91,,21-332,21,Belarus,BLR,Europe,,0,Minsk,Belarus,Europe,26,26,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,5,,No,"Vasilii Belous (MDA, 27 Aug 1988)",Vasilii Belous,Vasilii,Belous,Men,Moldova,MDA,27-Aug-88,,24-286,24,Moldova,MDA,Europe,,0,Minsk,Belarus,Europe,26,26,1,18,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,5,,No,"Tamerlan Abdullayev (AZE, 08 Apr 1992)",Tamerlan Abdullayev,Tamerlan,Abdullayev,Men,Azerbaijan,AZE,08-Apr-92,,21-062,21,Azerbaijan,AZE,Europe,,0,Minsk,Belarus,Europe,26,26,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,5,,No,"Zaal Kvachatadze (GEO, 17 Aug 1990)",Zaal Kvachatadze,Zaal,Kvachatadze,Men,Georgia,GEO,17-Aug-90,,22-296,22,Georgia,GEO,Europe,,0,Minsk,Belarus,Europe,26,26,1,14,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,5,,No,"Youba Sissokho Ndiaye (ESP, 07 Nov 1991)",Youba Sissokho Ndiaye,Youba,Sissokho Ndiaye,Men,Spain,ESP,07-Nov-91,,21-214,21,Spain,ESP,Europe,,0,Minsk,Belarus,Europe,26,26,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,9,,No,"Onur Sipal (TUR, 17 Mar 1989)",Onur Sipal,Onur,Sipal,Men,Turkey,TUR,17-Mar-89,,24-084,24,Turkey,TUR,Europe,,0,Minsk,Belarus,Europe,26,26,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,9,,No,"Borna Katalinic (CRO, 11 Jun 1983)",Borna Katalinic,Borna,Katalinic,Men,Croatia,CRO,11-Jun-83,,29-363,29,Croatia,CRO,Europe,,0,Minsk,Belarus,Europe,26,26,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,9,,No,"Simeon Chamov (BUL, 24 Dec 1990)",Simeon Chamov,Simeon,Chamov,Men,Bulgaria,BUL,24-Dec-90,,22-167,22,Bulgaria,BUL,Europe,,0,Minsk,Belarus,Europe,26,26,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,9,,No,"Adam Nolan (IRL, 11 Mar 1987)",Adam Nolan,Adam,Nolan,Men,Ireland,IRL,11-Mar-87,,26-090,26,Ireland,IRL,Europe,,0,Minsk,Belarus,Europe,26,26,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,9,,No,"Souleymane Cissokho (FRA, 04 Jul 1991)",Souleymane Cissokho,Souleymane,Cissokho,Men,France,FRA,04-Jul-91,,21-340,21,France,FRA,Europe,,0,Minsk,Belarus,Europe,26,26,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,9,,No,"Robert Bilik (CZE, 26 Sep 1991)",Robert Bilik,Robert,Bilik,Men,Czech Republic,CZE,26-Sep-91,,21-256,21,Czech Republic,CZE,Europe,,0,Minsk,Belarus,Europe,26,26,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,9,,No,Orlando Chirvase (ROU),Orlando Chirvase,Orlando,Chirvase,Men,Romania,ROU,,,,,Romania,ROU,Europe,,0,Minsk,Belarus,Europe,26,26,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,9,,No,"Pavlos Tsagkrakos (GRE, 21 Dec 1993)",Pavlos Tsagkrakos,Pavlos,Tsagkrakos,Men,Greece,GRE,21-Dec-93,,19-170,19,Greece,GRE,Europe,,0,Minsk,Belarus,Europe,26,26,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,17,,No,"Balazs Bacskai (HUN, 29 Jan 1988)",Balazs Bacskai,Balazs,Bacskai,Men,Hungary,HUN,29-Jan-88,,25-131,25,Hungary,HUN,Europe,,0,Minsk,Belarus,Europe,26,26,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,17,,No,Ivan Popovic (SRB),Ivan Popovic,Ivan,Popovic,Men,Serbia,SRB,,,,,Serbia,SRB,Europe,,0,Minsk,Belarus,Europe,26,26,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,17,,No,"Tomasz Kot (POL, 24 Oct 1991)",Tomasz Kot,Tomasz,Kot,Men,Poland,POL,24-Oct-91,,21-228,21,Poland,POL,Europe,,0,Minsk,Belarus,Europe,26,26,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,17,,No,"Antti Hietala (FIN, 24 Aug 1994)",Antti Hietala,Antti,Hietala,Men,Finland,FIN,24-Aug-94,,18-289,18,Finland,FIN,Europe,,0,Minsk,Belarus,Europe,26,26,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,17,,No,"Max van der Pas (NED, 03 Jun 1993)",Max van der Pas,Max,van der Pas,Men,Netherlands,NED,03-Jun-93,,20-006,20,Netherlands,NED,Europe,,0,Minsk,Belarus,Europe,26,26,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,17,,No,"Eimantas Stanionis (LTU, 17 Aug 1994)",Eimantas Stanionis,Eimantas,Stanionis,Men,Lithuania,LTU,17-Aug-94,,18-296,18,Lithuania,LTU,Europe,,0,Minsk,Belarus,Europe,26,26,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,17,,No,"Patrik Rajcsanyi (SVK, 30 Nov 1993)",Patrik Rajcsanyi,Patrik,Rajcsanyi,Men,Slovakia,SVK,30-Nov-93,,19-191,19,Slovakia,SVK,Europe,,0,Minsk,Belarus,Europe,26,26,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,17,,No,Ales Kujavec (SLO),Ales Kujavec,Ales,Kujavec,Men,Slovenia,SLO,,,,,Slovenia,SLO,Europe,,0,Minsk,Belarus,Europe,26,26,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,17,,No,Allan Mahfoud (DEN),Allan Mahfoud,Allan,Mahfoud,Men,Denmark,DEN,,,,,Denmark,DEN,Europe,,0,Minsk,Belarus,Europe,26,26,1,,1,Yes
09-Jun-13,2013,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,17,,No,"Maksim Vilde (EST, 29 Oct 1987)",Maksim Vilde,Maksim,Vilde,Men,Estonia,EST,29-Oct-87,,25-223,25,Estonia,EST,Europe,,0,Minsk,Belarus,Europe,26,26,1,,1,Yes
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,1,G,No,"Elena Savelyeva (RUS, 16 Jun 1984)",Elena Savelyeva,Elena,Savelyeva,Women,Russia,RUS,16-Jun-84,,27-128,27,Russia,RUS,Europe,,0,Rotterdam,Netherlands,Europe,16,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,2,S,No,"Sandra Drabik (POL, 13 Aug 1988)",Sandra Drabik,Sandra,Drabik,Women,Poland,POL,13-Aug-88,,23-070,23,Poland,POL,Europe,,0,Rotterdam,Netherlands,Europe,16,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,3,B,No,"Ayse Tas (TUR, 19 Feb 1987)",Ayse Tas,Ayse,Tas,Women,Turkey,TUR,19-Feb-87,,24-245,24,Turkey,TUR,Europe,,0,Rotterdam,Netherlands,Europe,16,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,3,B,No,"Ivanna Krupenia (UKR, 03 Apr 1990)",Ivanna Krupenia,Ivanna,Krupenia,Women,Ukraine,UKR,03-Apr-90,,21-202,21,Ukraine,UKR,Europe,,0,Rotterdam,Netherlands,Europe,16,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,5,,No,Elena Walendzik (GER),Elena Walendzik,Elena,Walendzik,Women,Germany,GER,,,,,Germany,GER,Europe,,0,Rotterdam,Netherlands,Europe,16,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,5,,No,"Ceire Smith (IRL, 27 Sep 1992)",Ceire Smith,Ceire,Smith,Women,Ireland,IRL,27-Sep-92,,19-025,19,Ireland,IRL,Europe,,0,Rotterdam,Netherlands,Europe,16,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,5,,No,"Athina Malefaki (GRE, 23 Jan 1982)",Athina Malefaki,Athina,Malefaki,Women,Greece,GRE,23-Jan-82,,29-272,29,Greece,GRE,Europe,,0,Rotterdam,Netherlands,Europe,16,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,5,,No,"Nina Smith (ENG, 29 Aug 1982)",Nina Smith,Nina,Smith,Women,England,ENG,29-Aug-82,,29-054,29,Great Britain,GBR,Europe,,0,Rotterdam,Netherlands,Europe,16,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,9,,No,Csilla Nemedi (HUN),Csilla Nemedi,Csilla,Nemedi,Women,Hungary,HUN,,,,,Hungary,HUN,Europe,,0,Rotterdam,Netherlands,Europe,16,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,9,,No,Shora Jahromi (NOR),Shora Jahromi,Shora,Jahromi,Women,Norway,NOR,,,,,Norway,NOR,Europe,,0,Rotterdam,Netherlands,Europe,16,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,9,,No,"Marta Branas Rumbo (ESP, 03 Aug 1985)",Marta Branas Rumbo,Marta,Branas Rumbo,Women,Spain,ESP,03-Aug-85,,26-080,26,Spain,ESP,Europe,,0,Rotterdam,Netherlands,Europe,16,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,9,,No,"Galina Bruyevich (BLR, 20 Jul 1989)",Galina Bruyevich,Galina,Bruyevich,Women,Belarus,BLR,20-Jul-89,,22-094,22,Belarus,BLR,Europe,,0,Rotterdam,Netherlands,Europe,16,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,9,,No,Dora Mustatea (ROU),Dora Mustatea,Dora,Mustatea,Women,Romania,ROU,,,,,Romania,ROU,Europe,,0,Rotterdam,Netherlands,Europe,16,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,9,,No,Giacoma Cordio (ITA),Giacoma Cordio,Giacoma,Cordio,Women,Italy,ITA,,,,,Italy,ITA,Europe,,0,Rotterdam,Netherlands,Europe,16,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,9,,No,Natasa Zerajic (BIH),Natasa Zerajic,Natasa,Zerajic,Women,Bosnia & Herzegovina,BIH,,,,,Bosnia & Herzegovina,BIH,Europe,,0,Rotterdam,Netherlands,Europe,16,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,9,,No,Pernille Larsen (DEN),Pernille Larsen,Pernille,Larsen,Women,Denmark,DEN,,,,,Denmark,DEN,Europe,,0,Rotterdam,Netherlands,Europe,16,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,1,G,No,"Natalia Biryuk (UKR, 06 Jan 1988)",Natalia Biryuk,Natalia,Biryuk,Women,Ukraine,UKR,06-Jan-88,,23-289,23,Ukraine,UKR,Europe,,0,Rotterdam,Netherlands,Europe,18,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,2,S,No,"Lisa Whiteside (ENG, 17 Sep 1985)",Lisa Whiteside,Lisa,Whiteside,Women,England,ENG,17-Sep-85,,26-035,26,Great Britain,GBR,Europe,,0,Rotterdam,Netherlands,Europe,18,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,3,B,No,"Nagehan Gul (TUR, 14 May 1985)",Nagehan Gul,Nagehan,Gul,Women,Turkey,TUR,14-May-85,,26-161,26,Turkey,TUR,Europe,,0,Rotterdam,Netherlands,Europe,18,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,3,B,No,"Viktoria Gurkovich (RUS, 23 Mar 1988)",Viktoria Gurkovich,Viktoria,Gurkovich,Women,Russia,RUS,23-Mar-88,,23-213,23,Russia,RUS,Europe,,0,Rotterdam,Netherlands,Europe,18,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,5,,No,"Sandra Kruk (POL, 22 Aug 1989)",Sandra Kruk,Sandra,Kruk,Women,Poland,POL,22-Aug-89,,22-061,22,Poland,POL,Europe,,0,Rotterdam,Netherlands,Europe,18,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,5,,No,"Rebecca Price (WAL, 24 Jul 1985)",Rebecca Price,Rebecca,Price,Women,Wales,WAL,24-Jul-85,,26-090,26,Great Britain,GBR,Europe,,0,Rotterdam,Netherlands,Europe,18,16,1,,2,
